prompt,category,max_new_tokens,mode,k,speed_ratio_case,draft_time_scale,verify_time_scale,baseline_time_sec,baseline_tps,baseline_energy_proxy_units,baseline_energy_per_token_proxy,spec_time_sec,spec_tps,acceptance_rate,avg_round_acceptance,rollback_count,baseline_fallback_steps,wasted_draft_tokens,draft_time_sec,verify_time_sec,commit_time_sec,rollback_penalty_sec,pipeline_utilization,accepted_tokens_per_round,draft_time_per_accepted_token,verify_time_per_accepted_token,wasted_draft_per_accepted_token,stall_rounds,backpressure_events,verify_bottleneck_ratio,energy_proxy_units,energy_per_token_proxy,energy_per_accepted_token_proxy,peak_speculative_tokens,peak_estimated_kv_overhead_units,speedup,output_match
Explain why efficient inference matters in production systems,open_ended,32,category_only,2,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.8875581669999519,36.05397504049076,0.4878048780487805,0.5,12,0,21,0.6197302592002645,0.40991983399965193,0.0002490459997943617,0.00017958199998702185,0.9998379142850117,0.9523809523809523,0.030986512960013222,0.020495991699982598,1.05,13,1,0.3980193966548827,1.1529232019997153,0.036028850062491104,0.057646160099985765,2,36864.0,0.6658793631494124,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_category,2,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.6528761659999418,49.013889105584,0.5,0.5833333333333333,2,25,5,0.12582916579992798,0.5550932940000166,0.00044987300032062194,2.7415999966251547e-05,0.9999638008385887,0.1724137931034483,0.025165833159985596,0.11101865880000332,1.0,2,25,0.8146695533097533,0.8476605548000407,0.02648939233750127,0.16953211096000814,3,55296.0,0.9052354761561943,True
Explain why efficient inference matters in production systems,open_ended,32,fixed,3,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.8945554169999923,35.77195933519262,0.40816326530612246,0.4313725490196078,12,0,29,0.7359639078999636,0.3276723749999064,0.00018770899987430312,0.00016237500005900074,0.9998536541628218,1.1764705882352942,0.03679819539499818,0.016383618749995322,1.45,13,1,0.30801371043978726,1.1621916914998565,0.036318490359370514,0.05810958457499282,3,55296.0,0.6606708268359778,True
Explain why efficient inference matters in production systems,open_ended,32,adaptive_only,3,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.9125600410000061,35.0661858532986,0.425531914893617,0.47368421052631576,12,0,27,0.7041788012997585,0.37004108200005703,0.00022024900010819692,0.00017150100040908,0.9998506812653136,1.0526315789473684,0.035208940064987926,0.01850205410000285,1.35,13,1,0.3444036302031598,1.185508958600326,0.03704715495626019,0.0592754479300163,4,73728.0,0.647635925798754,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_only,3,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.6592117080000435,48.542827155002364,0.4166666666666667,0.41666666666666663,3,24,7,0.15276879539979973,0.5407396239999116,0.00042146099997353303,3.983300007348589e-05,0.9999445219679157,0.17857142857142858,0.030553759079959948,0.10814792479998232,1.4,3,24,0.7792424555755694,0.8559427072997552,0.02674820960311735,0.17118854145995105,3,55296.0,0.8965354526135766,True
Explain why efficient inference matters in production systems,open_ended,32,category_only,3,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.8908401659999754,35.92114637543283,0.4878048780487805,0.5,12,0,21,0.622236982899824,0.4112756279998848,0.00024091800048609002,0.00018279600021742226,0.9998343680280943,0.9523809523809523,0.0311118491449912,0.020563781399994242,1.05,12,1,0.3978468914514264,1.1571927421001078,0.03616227319062837,0.05785963710500539,2,36864.0,0.6634261560676017,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_category,3,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.6525489160000006,49.038469324497306,0.5,0.5833333333333333,2,25,5,0.12582022959999223,0.5547715429995606,0.0004577929997822139,2.7165999995304446e-05,0.999964334264471,0.1724137931034483,0.025164045919998445,0.11095430859991211,1.0,2,25,0.8145832124734598,0.8472362352993287,0.02647613235310402,0.16944724705986575,3,55296.0,0.9056894471953842,True
Explain why efficient inference matters in production systems,open_ended,32,fixed,4,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.8762111250000544,36.52087845837156,0.39215686274509803,0.4107142857142857,12,0,31,0.773067318400149,0.28090100000008533,0.00016174999996110273,0.00014254400002755574,0.9998671659203147,1.4285714285714286,0.03865336592000745,0.014045050000004267,1.55,13,1,0.2664766032396702,1.1384601168002748,0.03557687865000859,0.05692300584001374,4,73728.0,0.6745025829248072,True
Explain why efficient inference matters in production systems,open_ended,32,adaptive_only,4,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.9382848330000115,34.104782337454246,0.40816326530612246,0.4583333333333333,12,0,29,0.73611027099995,0.3712286669999685,0.00020591600002717314,0.00016812700027912797,0.9998557052239315,1.1111111111111112,0.0368055135499975,0.018561433349998425,1.45,13,1,0.33518160971924543,1.218974844200227,0.038092963881257096,0.060948742210011356,4,73728.0,0.6298798043130902,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_only,4,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.650093292000065,49.22370434180207,0.4166666666666667,0.4166666666666667,3,24,7,0.15507152960003623,0.5298932480003486,0.00042058100007125176,2.9833999860784388e-05,0.9999564730980829,0.18518518518518517,0.031014305920007246,0.10597864960006972,1.4,3,24,0.7731318467064727,0.8441338018003648,0.0263791813062614,0.16882676036007296,4,73728.0,0.9091105450137896,True
Explain why efficient inference matters in production systems,open_ended,32,category_only,4,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.8977869169999622,35.64320151482153,0.4878048780487805,0.5,12,0,21,0.6259316375001162,0.41537695800036545,0.00024054299979070493,0.00018700200007515377,0.9998323672686796,0.9523809523809523,0.03129658187500581,0.02076884790001827,1.05,13,1,0.3988068758795837,1.1662236023005903,0.03644448757189345,0.05831118011502952,2,36864.0,0.6582928040151121,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_category,4,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.6537283330000037,48.94999709305826,0.5,0.5833333333333333,2,25,5,0.12602319079999236,0.5557829580002362,0.00046149899981173803,2.3791999979039247e-05,0.9999686701687935,0.1724137931034483,0.02520463815999847,0.11115659160004725,1.0,2,25,0.814611332945873,0.8487518070002011,0.026523493968756286,0.16975036140004024,3,55296.0,0.9040554572383579,True
Explain why efficient inference matters in production systems,open_ended,32,fixed,6,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,1.12573554100004,28.425859213410817,0.273972602739726,0.3205128205128205,12,0,53,1.1166837486998817,0.2661328329999151,0.0001634589999639502,0.00013341800024591066,0.9999043512250622,1.5384615384615385,0.05583418743499409,0.013306641649995754,2.65,13,1,0.19243432672047608,1.4628685750000274,0.04571464296875086,0.07314342875000138,6,110592.0,0.5249960096977757,True
Explain why efficient inference matters in production systems,open_ended,32,adaptive_only,6,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.9504683339999929,33.66761296016016,0.37735849056603776,0.446078431372549,12,0,33,0.7895863625001196,0.3423336249999238,0.00019933299972763052,0.00015875000030973752,0.9998665654427651,1.1764705882352942,0.03947931812500598,0.017116681249996192,1.65,13,1,0.30238298985022316,1.2348744332002521,0.03858982603750788,0.06174372166001261,6,110592.0,0.6218057412946829,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_only,6,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.6443921669999781,49.65920077672373,0.4166666666666667,0.41666666666666663,2,25,7,0.15316085329995988,0.5256464139999935,0.00044258199989144487,1.2665999975070008e-05,0.9999813533064319,0.18518518518518517,0.030632170659991974,0.1051292827999987,1.4,2,25,0.7738631293651633,0.8366921568998806,0.02614662990312127,0.16733843137997612,6,110592.0,0.9171537105292092,True
Explain why efficient inference matters in production systems,open_ended,32,category_only,6,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.885716875000071,36.128926639223664,0.4878048780487805,0.5,12,0,21,0.618727363800076,0.40885345899971526,0.00024133400006576267,0.00018425200028104882,0.9998330884776789,0.9523809523809523,0.0309363681900038,0.020442672949985762,1.05,13,1,0.397786189269054,1.1505360713000412,0.03595425222812629,0.05752680356500206,2,36864.0,0.6672636411042078,True
Explain why efficient inference matters in production systems,open_ended,32,hybrid_category,6,slow_draft,1.3,1.0,0.5910066669999878,54.144905272279544,0.0,0.0,0.6510527910000974,49.151160155298705,0.5,0.5833333333333333,2,25,5,0.12535499080020146,0.5536313320001227,0.00045628899988514604,2.5250000135201844e-05,0.9999669475283018,0.1724137931034483,0.02507099816004029,0.11072626640002455,1.0,2,25,0.8148316316712242,0.8452860130004639,0.026415187906264497,0.16905720260009277,3,55296.0,0.9077707294551778,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,2,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9167290409999396,33.39021772561645,0.618421052631579,0.618421052631579,17,0,29,0.730932301399878,0.8708509990000266,0.0005142089999026211,0.00026316699950257316,0.9998535648748184,1.236842105263158,0.015551751093614424,0.018528744659575033,0.6170212765957447,21,38,0.5435014370871938,1.8635337673993264,0.029117715115614475,0.03964965462551758,2,36864.0,0.759871923910596,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,2,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.004316792000054,31.931080084469137,0.5053763440860215,0.5236559139784946,17,0,46,0.9155293881996386,0.6950424139999996,0.00039408599980106374,0.00024233600026946078,0.9998618510472702,1.5161290322580645,0.019479348685098694,0.014788136468085097,0.9787234042553191,18,13,0.4314445259774195,1.8195087303998547,0.02842982391249773,0.038712951710635206,6,110592.0,0.7266658593158642,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,2,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5210662079999793,42.07574901302447,0.5,0.5,3,56,5,0.06758006989991827,1.422429298000111,0.000983085000484607,4.112499993880192e-05,0.9999740669397287,0.08196721311475409,0.013516013979983654,0.2844858596000222,1.0,3,61,0.9540150892333338,1.917176628800189,0.029955884825002953,0.3834353257600378,2,36864.0,0.9575313529021319,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,2,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9193676250000635,33.344315683139584,0.618421052631579,0.618421052631579,17,0,29,0.7316501499998709,0.872494544999995,0.000514500000008411,0.000256877000424538,0.9998561166285129,1.236842105263158,0.01556702446808236,0.018563713723404148,0.6170212765957447,21,38,0.5437257629026102,1.8663814232003348,0.029162209737505232,0.039710243046815634,2,36864.0,0.7588273163667056,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,2,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5105359170000838,42.36906867272885,0.5,0.5833333333333333,2,57,5,0.067880837500104,1.411509578999926,0.0009838729996545226,2.4457999984406342e-05,0.9999854491619201,0.08196721311475409,0.0135761675000208,0.2823019157999852,1.0,2,59,0.9534815546391092,1.9032637431998527,0.0297384959874977,0.38065274863997056,3,55296.0,0.9642065227369597,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,3,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9798480839999684,32.32571252168913,0.5164835164835165,0.5268817204301075,17,0,44,0.8798801052999466,0.7214769990001741,0.00037224800018975657,0.0002695869998206035,0.9998437851525568,1.5161290322580645,0.018720853304254183,0.015350574446812216,0.9361702127659575,18,1,0.450436272497617,1.8182456489000518,0.02841008826406331,0.038686077636171316,3,55296.0,0.7356466366133367,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,3,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9968516659999977,32.05045276507788,0.5,0.5188888888888888,17,0,47,0.9235314066998624,0.6761632499997177,0.00038545899997188826,0.00024733100076446135,0.9998579710375374,1.5666666666666667,0.019649604397869412,0.014386452127653567,1.0,18,10,0.4225808716484802,1.802969879400325,0.02817140436563008,0.038361061263836704,6,110592.0,0.7293824618017156,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,3,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5198354169999675,42.10982273747169,0.4166666666666667,0.41666666666666663,3,56,7,0.08207275440004196,1.4005422080002745,0.0009691259996316148,4.066700000748824e-05,0.9999733193795514,0.08333333333333333,0.016414550880008393,0.2801084416000549,1.4,3,56,0.9440261721266945,1.9032100089002597,0.029737656389066558,0.3806420017800519,3,55296.0,0.9583067796083389,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,3,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9260269579999658,33.229026070569226,0.618421052631579,0.618421052631579,17,0,29,0.7336002905001919,0.8763567089996513,0.0005160420002994215,0.000256834000310846,0.9998574895188463,1.236842105263158,0.015608516819153019,0.018645887425524497,0.6170212765957447,23,38,0.5441610548061905,1.8733529464002003,0.02927113978750313,0.039858573327663835,2,36864.0,0.7562036335734204,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,3,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.512579125000002,42.31183608328583,0.5,0.5833333333333333,2,57,5,0.06801541249998308,1.4133169560002443,0.0009902100003955638,2.516600000035396e-05,0.9999846533735699,0.08196721311475409,0.013603082499996616,0.28266339120004885,1.0,2,59,0.9534476344749615,1.905751221900459,0.029777362842194673,0.3811502443800918,3,55296.0,0.9629040622915734,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,4,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.8926680829999896,33.81469818974083,0.4895833333333333,0.4895833333333333,17,0,49,0.9297743881999622,0.5632844169998634,0.00031487499961713183,0.00021549799998865637,0.999862105779328,1.9583333333333333,0.019782433791488557,0.011984774829784328,1.0425531914893618,17,0,0.3771891954896619,1.662407128099619,0.02597511137655655,0.03537036442765147,4,73728.0,0.7695319623562034,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,4,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.014262959000007,31.773408588009378,0.4895833333333333,0.5109195402298851,17,0,49,0.9419754469999702,0.6672520799995709,0.0003633370000670766,0.0002529590000222015,0.999853168094979,1.6206896551724137,0.02004203078723341,0.014196852765948318,1.0425531914893618,18,8,0.41454763127913313,1.8098267406994637,0.02827854282342912,0.03850695192977582,6,110592.0,0.7230776783598345,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,4,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5084799169999314,42.426816080709486,0.4166666666666667,0.4166666666666667,3,56,7,0.08356433820005123,1.387092210999981,0.0009647530001757332,2.9666999921573733e-05,0.9999798410081314,0.0847457627118644,0.016712867640010245,0.27741844219999623,1.4,3,56,0.9425605683514854,1.8872027474000106,0.029487542928125166,0.3774405494800021,4,73728.0,0.965520699073385,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,4,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9272870409999996,33.20730054138314,0.618421052631579,0.618421052631579,17,0,29,0.7361073727000075,0.8740067479994877,0.0005203310004162631,0.0002671660000714837,0.9998511417009576,1.236842105263158,0.01566185899361718,0.018595888255308248,0.6170212765957447,22,38,0.5426474934005262,1.8728181600995868,0.029262783751556044,0.03984719489573589,2,36864.0,0.7557092187182594,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,4,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5133974169999647,42.28895812896811,0.5,0.5833333333333333,2,57,5,0.06825580300004504,1.4137657119997584,0.0010229610001033507,3.016800008026621e-05,0.9999813724498074,0.08196721311475409,0.013651160600009007,0.2827531423999517,1.0,2,59,0.9532861184399484,1.9065935977998607,0.029790524965622824,0.38131871955997215,3,55296.0,0.962383421327043,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,6,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.167941457999973,29.5210923541464,0.3821138211382114,0.38888888888888884,17,0,76,1.1716777317001517,0.4931149590000814,0.0002692930000876004,0.000208624999913809,0.9998787225287565,2.238095238095238,0.024929313440428758,0.010491807638299605,1.6170212765957446,17,0,0.2961541154787621,1.8130643831001976,0.028329130985940587,0.03857583793830208,6,110592.0,0.6718209934246083,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,6,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.0403092079999396,31.36779452303579,0.47,0.5053571428571428,17,0,53,0.9728906543998164,0.6491930439996167,0.0003544579999470443,0.00023208599964164023,0.9998683987452694,1.6785714285714286,0.020699801157442903,0.013812617957438654,1.127659574468085,18,7,0.4001342309652948,1.8172386893989025,0.028394354521857852,0.0386646529659341,6,110592.0,0.7138469886276074,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,6,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.517595541999981,42.171974171495556,0.4166666666666667,0.41666666666666663,2,57,7,0.084761424300018,1.3944297500005405,0.001003788000161876,1.2666000088756846e-05,0.9999914430922753,0.0847457627118644,0.0169522848600036,0.2788859500001081,1.4,2,57,0.942058164981948,1.8979355471008832,0.0296552429234513,0.37958710942017665,6,110592.0,0.9597211797818749,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,6,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9202827079999452,33.32842593091862,0.618421052631579,0.618421052631579,17,0,29,0.732208778699908,0.8725772910001979,0.0005172079997919354,0.0002682460001324216,0.9998504151344341,1.236842105263158,0.015578910185104424,0.018565474276599953,0.6170212765957447,20,38,0.5435591536637485,1.8670612108002276,0.029172831418753556,0.0397247066127708,2,36864.0,0.7584657081648716,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,6,fast_draft,0.7,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5169372499999554,42.19027517453466,0.5,0.5833333333333333,2,57,5,0.06777729630014165,1.4179915900004971,0.0010038330002544171,2.9043000154160836e-05,0.9999824562677806,0.08196721311475409,0.01355545926002833,0.28359831800009944,1.0,2,59,0.9537379665314695,1.9115998438010593,0.02986874755939155,0.38231996876021185,3,55296.0,0.9601376615940959,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,2,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9174105000000736,33.378350645309155,0.618421052631579,0.618421052631579,17,0,29,1.0444508339998038,0.8712762890002068,0.0005012140001099397,0.0002682099994899545,0.9998745729591246,1.236842105263158,0.02222235817020859,0.018537793382983125,0.6170212765957447,17,0,0.4546829165276831,2.1776055262995557,0.03402508634843056,0.046332032474458634,2,36864.0,0.7596018609472931,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,2,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.007397416999993,31.882077488993914,0.5053763440860215,0.5236559139784946,17,0,46,1.3116370789998655,0.6943719569999303,0.00039970399996036576,0.00024237699972218252,0.9998890139990487,1.5161290322580645,0.02790717189361416,0.014773871425530431,0.9787234042553191,17,0,0.3460770196804539,2.2147471193994535,0.03460542374061646,0.04712227913615859,6,110592.0,0.7255506914901748,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,2,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5150622920000387,42.24248754519089,0.5,0.5,3,56,5,0.09693837600013921,1.4160238330001675,0.0009821710003734552,4.1083999917646e-05,0.9999744052630688,0.08196721311475409,0.01938767520002784,0.2832047666000335,1.0,3,56,0.9353209085524868,1.9382074197004158,0.030284490932818996,0.38764148394008313,2,36864.0,0.9613258753059233,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,2,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.917354375000059,33.37932769991882,0.618421052631579,0.618421052631579,17,0,29,1.0437695840000742,0.8719140829997514,0.000503746999811483,0.0002623740000444741,0.9998769629801528,1.236842105263158,0.02220786348936328,0.018551363468079816,0.6170212765957447,17,0,0.45502547226307816,2.177748002099725,0.034027312532808204,0.046335063874462235,2,36864.0,0.7596240960932904,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,2,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5187231660000862,42.14066225680814,0.5,0.5833333333333333,2,57,5,0.0972435010000936,1.4194052520000469,0.0009858799999165058,2.554200011672947e-05,0.9999849551030928,0.08196721311475409,0.01944870020001872,0.2838810504000094,1.0,2,57,0.9352746841274764,1.9428927768002495,0.0303576996375039,0.3885785553600499,3,55296.0,0.9590086044686389,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,3,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.9685940829999709,32.51051120831848,0.5164835164835165,0.5268817204301075,17,0,44,1.250903503000245,0.716283667999619,0.00037771000006614486,0.0002732070004185516,0.9998714738729767,1.5161290322580645,0.026614968148941386,0.015240078042545084,0.9361702127659575,18,1,0.36404576790148774,2.1825238831002363,0.03410193567344119,0.04643667836383481,3,55296.0,0.7398521597608384,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,3,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.994706208000025,32.08492546086225,0.5,0.5188888888888888,17,0,47,1.3174907509996956,0.6758662080001159,0.0003825009998763562,0.00024358399991797341,0.9998876809886657,1.5666666666666667,0.028031718106376502,0.014380132085108849,1.0,17,0,0.33899424752330565,2.1965377641997064,0.03432090256562041,0.04673484604680226,6,110592.0,0.7301669680269613,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,3,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5219729159999815,42.05068258915113,0.4166666666666667,0.41666666666666663,3,56,7,0.11811020799996186,1.401822873999663,0.0009502489995156793,3.8833000189697486e-05,0.9999751795141562,0.08333333333333333,0.02362204159999237,0.2803645747999326,1.4,3,56,0.9217162457022519,1.9409027600995385,0.03032660562655529,0.3881805520199077,3,55296.0,0.9569609082320577,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,3,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.917449083000065,33.377679004578724,0.618421052631579,0.618421052631579,17,0,29,1.0439200809998965,0.8718622500002766,0.0005067090002057739,0.00026604199979374243,0.9998759255565658,1.236842105263158,0.022211065553189288,0.01855026063830376,0.6170212765957447,17,0,0.4549742923959447,2.177836335800112,0.03402869274687675,0.046336943314896,2,36864.0,0.7595865762031744,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,3,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.509193458000027,42.40675684137431,0.5,0.5833333333333333,2,57,5,0.09679762599989772,1.4102999170003159,0.0010069999999586798,2.5584000013623154e-05,0.9999848043348337,0.08196721311475409,0.019359525199979542,0.28205998340006316,1.0,2,57,0.9351473169059705,1.9306184605003067,0.030165913445317293,0.38612369210006137,3,55296.0,0.9650642045122817,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,4,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.8880184580000332,33.89797368178001,0.4895833333333333,0.4895833333333333,17,0,49,1.3284272530000862,0.5584807100002536,0.00030674900028770935,0.00021416700008103362,0.9998912753871934,1.9583333333333333,0.028264409638299706,0.011882568297877736,1.0425531914893618,17,0,0.295928548272184,2.05481045930062,0.03210641342657219,0.043719371474481274,4,73728.0,0.771427089512019,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,4,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.0110777920000373,31.823731660002743,0.4895833333333333,0.5109195402298851,17,0,49,1.3433719970004177,0.666392460999873,0.00037253900040923327,0.0002492920001486709,0.9998842670557075,1.6206896551724137,0.028582382914902504,0.014178562999997299,1.0425531914893618,17,0,0.33151594244282295,2.21010543310058,0.03453289739219656,0.04702351985320383,6,110592.0,0.7242228966943456,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,4,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5066774160000023,42.477573049385846,0.4166666666666667,0.4166666666666667,3,56,7,0.11877279199995883,1.3859086250005248,0.0009477919998062134,2.9083000072205323e-05,0.9999806841962571,0.0847457627118644,0.023754558399991764,0.27718172500010496,1.4,3,56,0.9204846828926377,1.920865112600643,0.030013517384385048,0.38417302252012864,4,73728.0,0.9666757917342629,True
Explain why efficient inference matters in production systems,open_ended,64,category_only,4,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.925364375000072,33.240461302291216,0.618421052631579,0.618421052631579,17,0,29,1.0469458789998498,0.8767282470001874,0.0005159999998340936,0.00026829299986275146,0.9998754389504234,1.236842105263158,0.02227544423403936,0.01865379248936569,0.6170212765957447,17,1,0.45563493708534186,2.187194122399876,0.03417490816249806,0.04653604515744417,2,36864.0,0.7564638688195741,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_category,4,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5090707500000917,42.41020508812864,0.5,0.5833333333333333,2,57,5,0.09680245899994588,1.4101934139997638,0.000992209000969524,2.6333000050726696e-05,0.9999843343390795,0.08196721311475409,0.019360491799989176,0.28203868279995276,1.0,2,57,0.9351489118725864,1.9304797471000825,0.03016374604843879,0.3860959494200165,3,55296.0,0.9651426773727124,True
Explain why efficient inference matters in production systems,open_ended,64,fixed,6,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.1696995419999894,29.497171733283388,0.3821138211382114,0.38888888888888884,17,0,76,1.6717872529998203,0.4969263770002499,0.00026366800000232615,0.00020354199989469635,0.9999093355337035,2.238095238095238,0.03556994155318767,0.010572901638303189,1.6170212765957446,17,0,0.22910630621097136,2.31812090650003,0.03622063916406297,0.04932172141489426,6,110592.0,0.671276624162159,True
Explain why efficient inference matters in production systems,open_ended,64,adaptive_only,6,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,2.0340861250000444,31.463761152197332,0.47,0.5053571428571428,17,0,53,1.3848918349998485,0.6479225410000709,0.0003576259998681053,0.00022929099986868096,0.9998959458503268,1.6785714285714286,0.029465783723401032,0.013785585978724911,1.127659574468085,17,0,0.3186757147761169,2.2275864087997435,0.03480603763749599,0.04739545550637752,6,110592.0,0.7160309320727036,True
Explain why efficient inference matters in production systems,open_ended,64,hybrid_only,6,balanced,1.0,1.0,1.4564685839999356,43.9419021481639,0.0,0.0,1.5020052090000036,42.609705756353236,0.4166666666666667,0.41666666666666663,2,57,7,0.11825720800004547,1.3817779580003844,0.0009549610002750342,1.2375000096653821e-05,0.9999917555100141,0.0847457627118644,0.023651441600009093,0.2763555916000769,1.4,2,57,0.9205776461444609,1.9149641503007615,0.0299213148484494,0.3829928300601523,6,110592.0,0.9696827782439017,True
